date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:26	1587/1587	---M--	200	added ('OK')	image/jpeg	etag:%224220d3f-633-5740a005ad100%22	https://thememakker.com/templates/buzzer/assets/images/xs/avatar8.jpg	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/assets/images/xs/avatar8.jpg	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:26	52133/52133	---M--	200	added ('OK')	image/jpeg	etag:%224220122-cba5-5740a06cac400%22	https://thememakker.com/templates/buzzer/assets/images/gallery/1.jpg	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/assets/images/gallery/1.jpg	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:26	64320/64320	---M-Z	200	added ('OK')	text/html	etag:%2240a0f78-fb40-5749f512d8244-gzip%22	https://thememakker.com/templates/buzzer/sidebar/app-contact.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/app-contact.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:26	54816/54816	---M-Z	200	added ('OK')	text/html	etag:%2240a0f94-d620-5749f51037c61-gzip%22	https://thememakker.com/templates/buzzer/sidebar/app-taskboard.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/app-taskboard.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:26	50378/50378	---M-Z	200	added ('OK')	text/html	etag:%2240a11ab-c4ca-5749f51191f7b-gzip%22	https://thememakker.com/templates/buzzer/sidebar/blog-list.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/blog-list.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:27	57649/57649	---M-Z	200	added ('OK')	text/html	etag:%2240a11aa-e131-5749f51011b00-gzip%22	https://thememakker.com/templates/buzzer/sidebar/blog-grid.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/blog-grid.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:27	52653/52653	---M-Z	200	added ('OK')	text/html	etag:%2240a11ac-cdad-5749f5110f987-gzip%22	https://thememakker.com/templates/buzzer/sidebar/blog-list2.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/blog-list2.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:27	53487/53487	---M-Z	200	added ('OK')	text/html	etag:%2240a1179-d0ef-5749f511aadec-gzip%22	https://thememakker.com/templates/buzzer/sidebar/blog-detail.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/blog-detail.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:27	79940/79940	---M-Z	200	added ('OK')	text/html	etag:%2240a11d4-13844-575a66ff3acb2-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-cards.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-cards.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:28	95999/95999	---M-Z	200	added ('OK')	text/html	etag:%2240a11d8-176ff-575a66fe19f92-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-statistics.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-statistics.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:28	97200/97200	---M-Z	200	added ('OK')	text/html	etag:%2240a11d5-17bb0-575a66fd8dd5f-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-data.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-data.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:28	77536/77536	---M-Z	200	added ('OK')	text/html	etag:%2240a11d7-12ee0-575a66fe90dee-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-social.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-social.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:28	74231/74231	---M-Z	200	added ('OK')	text/html	etag:%2240a11d9-121f7-5749f510e6d2e-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-store.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-store.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:29	42077/42077	---M-Z	200	added ('OK')	text/html	etag:%2240a11b3-a45d-5749f50e2158b-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:29	40998/40998	---M-Z	200	added ('OK')	text/html	etag:%2240a11b1-a026-5749f50d91ca7-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts-morris.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts-morris.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:30	41036/41036	---M-Z	200	added ('OK')	text/html	etag:%2240a11af-a04c-5749f50f687f4-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts-flot.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts-flot.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:30	166390/166390	---M-Z	200	added ('OK')	text/html	etag:%2240a11d6-289f6-575a66fd78d6e-gzip%22	https://thememakker.com/templates/buzzer/sidebar/w-other.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/w-other.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:30	43120/43120	---M-Z	200	added ('OK')	text/html	etag:%2240a11b0-a870-5749f50ed7f70-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts-knob.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts-knob.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:30	45831/45831	---M-Z	200	added ('OK')	text/html	etag:%2240a11ae-b307-5749f50f9c7fd-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts-c3.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts-c3.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:31	48867/48867	---M-Z	200	added ('OK')	text/html	etag:%2240a11b2-bee3-5749f50e5a3b4-gzip%22	https://thememakker.com/templates/buzzer/sidebar/charts-sparkline.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/charts-sparkline.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:31	124618/124618	---M-Z	200	added ('OK')	text/html	etag:%2240a11b7-1e6ca-5749f50b1f525-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-elements.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-elements.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:31	69875/69875	---M-Z	200	added ('OK')	text/html	etag:%2240a11b6-110f3-5749f509364e0-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-advanced.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-advanced.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:32	48303/48303	---M-Z	200	added ('OK')	text/html	etag:%2240a11ba-bcaf-5749f50ceb0aa-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-validation.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-validation.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:32	45828/45828	---M-Z	200	added ('OK')	text/html	etag:%2240a11bb-b304-5749f50c3798d-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-wizard.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-wizard.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:32	43831/43831	---M-Z	200	added ('OK')	text/html	etag:%2240a11b9-ab37-5749f50ba3671-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-summernote.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-summernote.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:32	39012/39012	---M-Z	200	added ('OK')	text/html	etag:%2240a11b8-9864-5749f50ce81ca-gzip%22	https://thememakker.com/templates/buzzer/sidebar/form-markdown.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/form-markdown.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:32	113633/113633	---M-Z	200	added ('OK')	text/html	etag:%2240a11ce-1bbe1-575a66ffd843f-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-basic.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-basic.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:33	49680/49680	---M-Z	200	added ('OK')	text/html	etag:%2240a11d3-c210-575a66ff08419-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-normal.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-normal.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:33	124939/124939	---M-Z	200	added ('OK')	text/html	etag:%2240a11d0-1e80b-575a66ffad8a6-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-datatable.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-datatable.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:33	41192/41192	---M-Z	200	added ('OK')	text/html	etag:%2240a11d1-a0e8-5749f503fca63-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-editable.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-editable.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:33	51351/51351	---M-Z	200	added ('OK')	text/html	etag:%2240a11cf-c897-5749f5042b094-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-color.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-color.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:33	47132/47132	---M-Z	200	added ('OK')	text/html	etag:%2240a11d2-b81c-575a66feae697-gzip%22	https://thememakker.com/templates/buzzer/sidebar/table-filter.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/table-filter.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:34	38153/38153	---M-Z	200	added ('OK')	text/html	etag:%2240a11c1-9509-5749f508ffdc6-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-empty.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-empty.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:34	80416/80416	---M-Z	200	added ('OK')	text/html	etag:%2240a11c8-13a20-5749f5065a1f4-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-profile.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-profile.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:34	53919/53919	---M-Z	200	added ('OK')	text/html	etag:%2240a11cb-d29f-5749f5051d783-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-timeline.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-timeline.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:34	43083/43083	---M-Z	200	added ('OK')	text/html	etag:%2240a11c7-a84b-5749f5068da2d-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-pricing.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-pricing.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:35	43839/43839	---M-Z	200	added ('OK')	text/html	etag:%2240a11c4-ab3f-5749f507fd8ef-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-invoices.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-invoices.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:35	43506/43506	---M-Z	200	added ('OK')	text/html	etag:%2240a11c9-a9f2-5749f505d9370-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-search.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-search.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:35	44821/44821	---M-Z	200	added ('OK')	text/html	etag:%2240a11ca-af15-5749f50588e46-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-testimonials.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-testimonials.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:35	43420/43420	---M-Z	200	added ('OK')	text/html	etag:%2240a11c6-a99c-5749f50760933-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-maps.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-maps.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:36	49626/49626	---M-Z	200	added ('OK')	text/html	etag:%2240a11c0-c1da-5749f50a5bc38-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-carousel.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-carousel.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:36	286004/286004	---M-Z	200	added ('OK')	text/html	etag:%2240a11c3-45d34-575a66fe3495b-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-icons.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-icons.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:36	52770/52770	---M-Z	200	added ('OK')	text/html	etag:%2240a11c2-ce22-5749f5076b12b-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-gallery.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-gallery.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:36	54961/54961	---M-Z	200	added ('OK')	text/html	etag:%2240a11cc-d6b1-5749f504cca89-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-userslist.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-userslist.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:36	51598/51598	---M-Z	200	added ('OK')	text/html	etag:%2240a11c5-c98e-5749f5080b798-gzip%22	https://thememakker.com/templates/buzzer/sidebar/page-lookup.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/page-lookup.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:37	2841/2841	---M-Z	200	added ('OK')	text/html	etag:%2240a11be-b19-5749f50bc362a-gzip%22	https://thememakker.com/templates/buzzer/sidebar/login.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/login.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:37	2972/2972	---M-Z	200	added ('OK')	text/html	etag:%2240a11cd-b9c-5749f50454c8d-gzip%22	https://thememakker.com/templates/buzzer/sidebar/register.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/register.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:37	2273/2273	---M-Z	200	added ('OK')	text/html	etag:%2240a11b5-8e1-5749f50c3239d-gzip%22	https://thememakker.com/templates/buzzer/sidebar/forgot-password.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/forgot-password.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:37	1331/1331	---M-Z	200	added ('OK')	text/html	etag:%2240a0f51-533-5749f51486520-gzip%22	https://thememakker.com/templates/buzzer/sidebar/400.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/400.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:37	1317/1317	---M-Z	200	added ('OK')	text/html	etag:%2240a0f53-525-5749f5142fa65-gzip%22	https://thememakker.com/templates/buzzer/sidebar/401.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/401.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:38	1360/1360	---M-Z	200	added ('OK')	text/html	etag:%2240a0f58-550-5749f5142d355-gzip%22	https://thememakker.com/templates/buzzer/sidebar/403.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/403.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:38	1353/1353	---M-Z	200	added ('OK')	text/html	etag:%2240a0f60-549-5749f513d4573-gzip%22	https://thememakker.com/templates/buzzer/sidebar/404.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/404.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:38	1371/1371	---M-Z	200	added ('OK')	text/html	etag:%2240a0f67-55b-5749f51362920-gzip%22	https://thememakker.com/templates/buzzer/sidebar/500.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/500.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:38	1353/1353	---M-Z	200	added ('OK')	text/html	etag:%2240a0f6c-549-5749f513448a7-gzip%22	https://thememakker.com/templates/buzzer/sidebar/503.html	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/503.html	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:39	157813/157813	---M--	200	added ('OK')	application/javascript	etag:%22416059c-26875-57435d3bcae80%22	https://thememakker.com/templates/buzzer/sidebar/assets/bundles/libscripts.bundle.js	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/assets/bundles/libscripts.bundle.js	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:39	53100/53100	---M--	200	added ('OK')	application/javascript	etag:%2241605a4-cf6c-57435d3bcae80%22	https://thememakker.com/templates/buzzer/sidebar/assets/bundles/vendorscripts.bundle.js	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/assets/bundles/vendorscripts.bundle.js	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:40	6180/6180	---M--	200	added ('OK')	application/javascript	etag:%22416059d-1824-5749f51554dd5%22	https://thememakker.com/templates/buzzer/sidebar/assets/bundles/mainscripts.bundle.js	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/assets/bundles/mainscripts.bundle.js	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:40	6226/6226	---M--	200	added ('OK')	application/javascript	etag:%2242009aa-1852-57437d5a5f600%22	https://thememakker.com/templates/buzzer/sidebar/assets/js/page/index.js	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/assets/js/page/index.js	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
16:17:42	338486/338486	---M--	200	added ('OK')	application/javascript	etag:%224160594-52a36-57435d4183c00%22	https://thememakker.com/templates/buzzer/sidebar/assets/bundles/c3.bundle.js	C:/My%20Web%20Sites/TableTheme%20Templ/thememakker.com/templates/buzzer/sidebar/assets/bundles/c3.bundle.js	(from https://thememakker.com/templates/buzzer/sidebar/index.html)
